category,user,id,description,verified,created_at,location,favourites,retweets,entities
pos,Kim2Kosee,1381866346091270146,"👩🏻‍🔧” Good Lesson 💗"" สื่อการเรียนการสอน ต่างประเทศเน้นปฏิบัติ ตั้งแต่อายุน้อยๆ💝🤟🏻✨💫 #kosee2502 #kim5588 #SocialDistancing #StayAtHomeSaveLives #WFH #ความล้มเหลวของการศึกษาไทย #รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน https://t.co/xhYrOJkfRb",False,2021-04-13 07:06:25,,2,6,"{'hashtags': [{'text': 'kosee2502', 'indices': [84, 94]}, {'text': 'kim5588', 'indices': [95, 103]}, {'text': 'SocialDistancing', 'indices': [104, 121]}, {'text': 'StayAtHomeSaveLives', 'indices': [122, 142]}, {'text': 'WFH', 'indices': [143, 147]}, {'text': 'ความล้มเหลวของการศึกษาไทย', 'indices': [148, 174]}, {'text': 'รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'indices': [175, 204]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1381865914346262530, 'id_str': '1381865914346262530', 'indices': [205, 228], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1381865914346262530/pu/img/QraEGye_2FWTfz-j.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1381865914346262530/pu/img/QraEGye_2FWTfz-j.jpg', 'url': 'https://t.co/xhYrOJkfRb', 'display_url': 'pic.twitter.com/xhYrOJkfRb', 'expanded_url': 'https://twitter.com/Kim2Kosee/status/1381866346091270146/video/1', 'type': 'photo', 'sizes': {'small': {'w': 320, 'h': 320, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 320, 'h': 320, 'resize': 'fit'}, 'large': {'w': 320, 'h': 320, 'resize': 'fit'}}}]}"
neg,MMakinp,1381834689980207109,"มาหน้าสด ให้หน่อยค่ะ จัดทรงผมให้ปกติเหมือนนักเรียนสิคะ ผมถ้าสั้นก็ให้แค่ปกเสื้อ ยาวห้ามเกินกลางหลัง มาสอนสิคะ คุณเป็นอาจารย์คุณเป็นคนให้ความรู้ สอนเด็กก็มาสอนนะคะ มิใช่มาเดินรันเวย์แต่หน้าทำผมเหมือนจะไปเดินแฟชั่นโชว์ 
#ความเห็นส่วนตัว #กฎโรงเรียน #การศึกษาไทย #บันทึกลับของมะขิ่น",False,2021-04-13 05:00:37,"Chicago, IL",153,0,"{'hashtags': [{'text': 'ความเห็นส่วนตัว', 'indices': [218, 234]}, {'text': 'กฎโรงเรียน', 'indices': [235, 246]}, {'text': 'การศึกษาไทย', 'indices': [247, 259]}, {'text': 'บันทึกลับของมะขิ่น', 'indices': [260, 279]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,ploykan42,1382377376714227716,มีใครคิดบ้างไหมอะ ทำไมเราต้องมาทนกับประเทศนี้อะ ไม่มีอะไรพัฒนาเลย แต่ก็นะหนีไม่พ้น เพราะเรามันก็อายุแค่นี้ และต้องขอบอกเลยว่าไม่เคยภูมิใจสักครั้งที่เกิดเป็นคนไทย #WhatHappenInThailand #การศึกษาไทย #รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน,False,2021-04-14 16:57:04,,473,1,"{'hashtags': [{'text': 'WhatHappenInThailand', 'indices': [162, 183]}, {'text': 'การศึกษาไทย', 'indices': [184, 196]}, {'text': 'รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'indices': [197, 226]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,_freshgax,1382368261354909697,มีคนถามคำถามนี่มาในไอจี คือทุกๆคนต้องเจอแบบนี้อ่ะ มันเป็นอะไรที่แบบอีเหี้ย #การศึกษา #การศึกษาไทย https://t.co/r9Dv6pQxzd,False,2021-04-14 16:20:51,,23725,5,"{'hashtags': [{'text': 'การศึกษา', 'indices': [75, 84]}, {'text': 'การศึกษาไทย', 'indices': [85, 97]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1382368252941062146, 'id_str': '1382368252941062146', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/media/Ey8omhlUUAIs6sv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ey8omhlUUAIs6sv.jpg', 'url': 'https://t.co/r9Dv6pQxzd', 'display_url': 'pic.twitter.com/r9Dv6pQxzd', 'expanded_url': 'https://twitter.com/_freshgax/status/1382368261354909697/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}"
neg,jkv_m,1382361562678054918,งานกองท่วมหัวเป็น 10 งานส่งงานครบได้คะแนนเก็บอยู่ 63 คะแนนคือไรก่อนไอ่สัสส!!!#การศึกษาฆ่าฉัน,False,2021-04-14 15:54:14,,360,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [77, 92]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,jkv_m,1382360973730729987,"คือ...มึงปล่อยให้คนไปเที่ยวกันทั่วประเทศพอติดโควิดมาคนที่ซวยคือรักเรียนที่เรียนออนไลน์ 
1.เลย""พวกกูเรียนไม่รู้เรื่อง""
2.งานเยอะไอ่สัส
3.ประสบปัญหาด้านอินเตอร์เน็ตอะไรต่างๆ 
แล้วผู้ใหญ่ก็มาบ่นกันว่า""สมัยก่อนยากกว่านี้อีก'' ไอ่สัสนรกกมึงมาเรียนมั้ย! #การศึกษาฆ่าฉัน",False,2021-04-14 15:51:53,,360,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [248, 263]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neu,topazerx,1382336964209250311,"เรียนคณะไหนหางานง่ายกว่ากันค่ะ🥺💖
#เรียนต่อ #แพทย์รังสิต #เทคทิคการแพย์ #แพทย์ศาสตร์ #การศึกษา #HowtoPerfect",False,2021-04-14 14:16:29,,14,0,"{'hashtags': [{'text': 'เรียนต่อ', 'indices': [33, 42]}, {'text': 'แพทย์รังสิต', 'indices': [43, 55]}, {'text': 'เทคทิคการแพย์', 'indices': [56, 70]}, {'text': 'แพทย์ศาสตร์', 'indices': [71, 83]}, {'text': 'การศึกษา', 'indices': [84, 93]}, {'text': 'HowtoPerfect', 'indices': [94, 107]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,fcsfddfcxxc,1382328410366611459,คือกูต้องประจบครูหรอ? กูถึงจะได้เกรด4 ขยันแทบตายเข้าเรียนทุกคาบก็ไม่ได้ห่าไรหรอก-_- #การศึกษาฆ่าฉัน,False,2021-04-14 13:42:30,,396,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [84, 99]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,fcsfddfcxxc,1382326916577861637,ต้องประจบครูหรอ? ถึงจะได้เกรด4ขยันแทบตายก็ไม่ได้ห่าไรเลย-_- #การศึกษาไทย,False,2021-04-14 13:36:33,,396,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [60, 72]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neu,fucktomalifee,1382310821716320259,"แล้วคนที่ติดโควิดช่วงที่ตัวเองจะสอบเข้าม.1,ม.4 แล้วรักษาตัวอยู่นี่จะทำไงหรอ? #การศึกษาไทย #ความล้มเหลวของการศึกษาไทย #โรงเรียนเหลืองแดงย่านอนุสาวรีย์",False,2021-04-14 12:32:36,,2,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [77, 89]}, {'text': 'ความล้มเหลวของการศึกษาไทย', 'indices': [90, 116]}, {'text': 'โรงเรียนเหลืองแดงย่านอนุสาวรีย์', 'indices': [117, 149]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,jilip10,1382293159049236486,ส่งงานครบเท่าเพื่อนที่ได้เกรด3 แต่นี่ไม่ผ่าน คะแนนสอบก็ห่างกัน6คะแนน คะแนนเก็บเพื่อนก่อนกลางภาคเต็ม25ได้25 หลังภาค24เต็ม25 แต่อีนี่ก่อนกลางภาคๆคือได้19เต็ม25 หลัง12เต็ม25 ละคือเข้าเรียนทุกคาบส่งงานตลอดแต่ไม่ผ่าน🙃 ได้หรออเพื่อนได้3 แต่นี่ไม่ผ่านรู้งี้ไม่ส่งงานหรอก #การศึกษาไทย,False,2021-04-14 11:22:25,,47,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [264, 276]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neu,AmSiri_SAU,1382251106474938369,ถ้าสมมุติมี #TheApprentice ที่เมืองไทยแล้วเป็นเวอรชั่น #กระทรวงศึกษาธิการ เชิญผู้เข้าแข่งขัน แข่งขันProjectแก้ปัญหา #การศึกษาไทย ทั้งสองทีมใครจะเป็นตำแหน่งสูงสุด ท่านคิดว่าเหมาะสมที่ไทยไหม? #TheApprenticeThailand,False,2021-04-14 08:35:19,,2007,0,"{'hashtags': [{'text': 'TheApprentice', 'indices': [12, 26]}, {'text': 'กระทรวงศึกษาธิการ', 'indices': [55, 73]}, {'text': 'การศึกษาไทย', 'indices': [116, 128]}, {'text': 'TheApprenticeThailand', 'indices': [190, 212]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,PnKwDlgTd2njqee,1382176507708067840,"คนเป็นครูคนพูดแบบนี้กับนร.หรอคะ
#ความล้มเหลวของการศึกษาไทย https://t.co/ZJ1wGsgS1w",False,2021-04-14 03:38:53,,103,0,"{'hashtags': [{'text': 'ความล้มเหลวของการศึกษาไทย', 'indices': [32, 58]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1382176504423931904, 'id_str': '1382176504423931904', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/Ey56NSsUYAAH2br.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ey56NSsUYAAH2br.jpg', 'url': 'https://t.co/ZJ1wGsgS1w', 'display_url': 'pic.twitter.com/ZJ1wGsgS1w', 'expanded_url': 'https://twitter.com/PnKwDlgTd2njqee/status/1382176507708067840/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 131, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 131, 'resize': 'fit'}, 'thumb': {'w': 131, 'h': 131, 'resize': 'crop'}, 'small': {'w': 680, 'h': 87, 'resize': 'fit'}}}]}"
neg,xXgSzrmWUHeDsyz,1382732319828582403,"เอาจริงๆ รู้สึกเหนื่อยกับการศึกษาที่เป็นอยู่ตอนนี้มากเลย เหมือนกับสังคมมองข้ามความสามารถแล้วเอาค่าของคนไปวัดไว้ที่การศึกษาอย่างเดียวเลย อย่าลืมนะคะคนเราเกิดมาเก่งคนละด้าน เป็นคนละอย่าง การที่เอาเกณฑ์มาตรฐานเดียวมาวัดกับคนอื่นแบบนี้ มีแต่จะกดดันนะคะ 
#saveหนูหน่อย #การศึกษาฆ่าฉัน",False,2021-04-15 16:27:29,,7,1,"{'hashtags': [{'text': 'saveหนูหน่อย', 'indices': [250, 263]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [264, 279]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
pos,Namsai42868639,1382730738160705539,แก ทวิตนี้เราไม่ได้มีเจตนาร้ายอะไรกับการศึกษาไทยเลยนะ แต่เราแค่คิดว่าการศึกษาไทยมันเค้นเด็กเกินไปอะ บวกกับสภาพสังคมที่วัดค่าคนกันแค่การศึกษาอะ อยากให้มองคนที่ความสามารถมากกว่าการศึกษานะคะ อย่าวัดค่าคนที่เกรดอีกเลย😿 #การศึกษาฆ่าฉัน,False,2021-04-15 16:21:12,,65,1,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [215, 230]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neg,hZ1u4WzTxcMY80o,1382638645790724096,พูดถึงเรื่อง #ความล้มเหลวของการศึกษาไทย นี่คือเจอครูคณิตคนนึงปสด.มากนางมักจะยึดตัวเองเป็นหลักบางทีนางให้ทำงานจนถึงเย็นไม่นางก็ยึดคาบทั้งห้องเพื่อที่จะสอนแถมยัยนี่โคตรจะ2มารตฐาน;-;,False,2021-04-15 10:15:15,,6,0,"{'hashtags': [{'text': 'ความล้มเหลวของการศึกษาไทย', 'indices': [13, 39]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
neu,B2utyJuzz,1382588443797069824,"ค่าหนังสือเด็ก ป.1 โรงเรียนรัฐ มันขนาดนี้แล้วหรอออ 😧😧 ให้ตายเถอะ

พี่สาวส่งมาให้ดู ค่าหนังสือหลาน โอโหว ช็อคค หรือเราตกข่าวอะไรไป หรือนี่คือปกติ ?
สมัยนี้ ... จะมีลูกทีต้องคิดหนักเลยแหะ #การศึกษาไทย https://t.co/8wrt48GyRS",False,2021-04-15 06:55:46,"วัฒนา, กรุงเทพมหานคร",1441,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [186, 198]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1382588438088585218, 'id_str': '1382588438088585218', 'indices': [199, 222], 'media_url': 'http://pbs.twimg.com/media/Ey_w2_LVEAIy_JT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ey_w2_LVEAIy_JT.jpg', 'url': 'https://t.co/8wrt48GyRS', 'display_url': 'pic.twitter.com/8wrt48GyRS', 'expanded_url': 'https://twitter.com/B2utyJuzz/status/1382588443797069824/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 215, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 928, 'h': 293, 'resize': 'fit'}, 'medium': {'w': 928, 'h': 293, 'resize': 'fit'}}}]}"
