,user,id,description,verified,created_at,location,favourites,retweets,entities
953,0000x0345,1419967814572544003,ค่าเทอมก็ไม่ลดให้กู อีหอยหมา #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน https://t.co/COngwOiDN6,False,2021-07-27 10:28:03,,0,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [29, 44]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [45, 63]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1419967808121630724, 'id_str': '1419967808121630724', 'indices': [64, 87], 'media_url': 'http://pbs.twimg.com/media/E7S9MruUcAQPH8t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E7S9MruUcAQPH8t.jpg', 'url': 'https://t.co/COngwOiDN6', 'display_url': 'pic.twitter.com/COngwOiDN6', 'expanded_url': 'https://twitter.com/0000x0345/status/1419967814572544003/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}"
954,0000x0345,1419968124539981835,กูอยากเรียนจบ แต่กูก็อยากดรอป  #การศึกษาฆ่าฉัน,False,2021-07-27 10:29:17,,0,1,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [31, 46]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
955,0000x0345,1419968124539981835,กูอยากเรียนจบ แต่กูก็อยากดรอป  #การศึกษาฆ่าฉัน,False,2021-07-27 10:29:17,,0,1,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [31, 46]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
956,iqm_hxneul,1419970958203359234,การศึกษาฆ่าฉัน #การศึกษาไทย,False,2021-07-27 10:40:32,,1,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [15, 27]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
957,SAWARA78089289,1419976695256207363,"ขอคำคมการศึกษาไทยหน่อยครับ

#การศึกษาไทย #การศึกษาฆ่าฉัน 
#การศึกษาไทยส้นตีน",False,2021-07-27 11:03:20,,2,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [28, 40]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [41, 56]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [58, 76]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
958,SAWARA78089289,1419976695256207363,"ขอคำคมการศึกษาไทยหน่อยครับ

#การศึกษาไทย #การศึกษาฆ่าฉัน 
#การศึกษาไทยส้นตีน",False,2021-07-27 11:03:20,,2,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [28, 40]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [41, 56]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [58, 76]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
959,Detectivekanno,1419979959850786818,สองปีมานี้ หลายคนต้องหลุดจากการศึกษาไปเยอะมา ทั้งเพื่อนและคนรอบตัว การเรียนออนไลน์คือพังมาก หมดพลังชีวิตมาก เหนื่อยสุดๆ แล้วไหนจะเรื่องเศรษฐกิจ ผู้ปกครองก็ต้องรับภาระเพิ่มไปอีก รัฐห่วยแตกชิบหายอีสัส ค๊วยยยยยย #รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน #การศึกษาไทย,False,2021-07-27 11:16:19,,0,0,"{'hashtags': [{'text': 'รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'indices': [209, 238]}, {'text': 'การศึกษาไทย', 'indices': [239, 251]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
960,Detectivekanno,1419979959850786818,สองปีมานี้ หลายคนต้องหลุดจากการศึกษาไปเยอะมา ทั้งเพื่อนและคนรอบตัว การเรียนออนไลน์คือพังมาก หมดพลังชีวิตมาก เหนื่อยสุดๆ แล้วไหนจะเรื่องเศรษฐกิจ ผู้ปกครองก็ต้องรับภาระเพิ่มไปอีก รัฐห่วยแตกชิบหายอีสัส ค๊วยยยยยย #รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน #การศึกษาไทย,False,2021-07-27 11:16:19,,0,0,"{'hashtags': [{'text': 'รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'indices': [209, 238]}, {'text': 'การศึกษาไทย', 'indices': [239, 251]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
961,Ss_utth,1419983436157124611,เราเรียนไปเพื่อเอาไปสอบ เพื่อแข่งขันแล้วกดดันตัวเอง #การศึกษาไทย  #การศึกษาฆ่าฉัน  #เรียนออนไลน์,False,2021-07-27 11:30:07,,1,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [52, 64]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [66, 81]}, {'text': 'เรียนออนไลน์', 'indices': [83, 96]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
962,Ss_utth,1419983436157124611,เราเรียนไปเพื่อเอาไปสอบ เพื่อแข่งขันแล้วกดดันตัวเอง #การศึกษาไทย  #การศึกษาฆ่าฉัน  #เรียนออนไลน์,False,2021-07-27 11:30:07,,1,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [52, 64]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [66, 81]}, {'text': 'เรียนออนไลน์', 'indices': [83, 96]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
963,Ninew37768358,1419988181231886336,"ถ้าสถานการณ์มันยังเป็นแบบนี้อยู่หยุดให้เด็กเรียนออนไลน์เถอะ ไม่ใช่แค่จะติดโควิดตายนะเว้ยแต่จะตายเพราะการเรียนด้วยนี่แหละ 
#การศึกษาฆ่าฉัน 
#เรียนออนไลน์ 
#รัฐบาลส้นตีนคนเชียร์ก็ส้นตี",False,2021-07-27 11:48:59,ประเทศไทย,0,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [122, 137]}, {'text': 'เรียนออนไลน์', 'indices': [139, 152]}, {'text': 'รัฐบาลส้นตีนคนเชียร์ก็ส้นตี', 'indices': [154, 182]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
964,Ninew37768358,1419988181231886336,"ถ้าสถานการณ์มันยังเป็นแบบนี้อยู่หยุดให้เด็กเรียนออนไลน์เถอะ ไม่ใช่แค่จะติดโควิดตายนะเว้ยแต่จะตายเพราะการเรียนด้วยนี่แหละ 
#การศึกษาฆ่าฉัน 
#เรียนออนไลน์ 
#รัฐบาลส้นตีนคนเชียร์ก็ส้นตี",False,2021-07-27 11:48:59,ประเทศไทย,0,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [122, 137]}, {'text': 'เรียนออนไลน์', 'indices': [139, 152]}, {'text': 'รัฐบาลส้นตีนคนเชียร์ก็ส้นตี', 'indices': [154, 182]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
965,Ky111Mic,1419999295529357314,มาตรการช่วยเหลือค่าเล่าเรียน #COVID19 #โควิด19 #กุไม่เอานายกพระราชทาน #ลุงตู่ #การศึกษา https://t.co/qq9JDregAl,False,2021-07-27 12:33:09,,4,0,"{'hashtags': [{'text': 'COVID19', 'indices': [29, 37]}, {'text': 'โควิด19', 'indices': [38, 46]}, {'text': 'กุไม่เอานายกพระราชทาน', 'indices': [47, 69]}, {'text': 'ลุงตู่', 'indices': [70, 77]}, {'text': 'การศึกษา', 'indices': [78, 87]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qq9JDregAl', 'expanded_url': 'https://twitter.com/superlungtoo20/status/1419991055248674816', 'display_url': 'twitter.com/superlungtoo20…', 'indices': [88, 111]}]}"
966,Ky111Mic,1419999295529357314,มาตรการช่วยเหลือค่าเล่าเรียน #COVID19 #โควิด19 #กุไม่เอานายกพระราชทาน #ลุงตู่ #การศึกษา https://t.co/qq9JDregAl,False,2021-07-27 12:33:09,,4,0,"{'hashtags': [{'text': 'COVID19', 'indices': [29, 37]}, {'text': 'โควิด19', 'indices': [38, 46]}, {'text': 'กุไม่เอานายกพระราชทาน', 'indices': [47, 69]}, {'text': 'ลุงตู่', 'indices': [70, 77]}, {'text': 'การศึกษา', 'indices': [78, 87]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qq9JDregAl', 'expanded_url': 'https://twitter.com/superlungtoo20/status/1419991055248674816', 'display_url': 'twitter.com/superlungtoo20…', 'indices': [88, 111]}]}"
967,Jiraposan,1420002881445384194,"ผมของห้อง""ระบบการศึกษา""ว่าเป็น""ฆาตกร""ทางความคิดสร้างสรรค์
https://t.co/8LuA0zss2C
#ระบบการศึกษา #เรียน #การศึกษา #การศึกษาไทย #การศึกษาฆ่าฉัน",False,2021-07-27 12:47:23,,0,0,"{'hashtags': [{'text': 'ระบบการศึกษา', 'indices': [82, 95]}, {'text': 'เรียน', 'indices': [96, 102]}, {'text': 'การศึกษา', 'indices': [103, 112]}, {'text': 'การศึกษาไทย', 'indices': [113, 125]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [126, 141]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8LuA0zss2C', 'expanded_url': 'https://youtu.be/EXuTFu38Rjs', 'display_url': 'youtu.be/EXuTFu38Rjs', 'indices': [58, 81]}]}"
968,Jiraposan,1420002881445384194,"ผมของห้อง""ระบบการศึกษา""ว่าเป็น""ฆาตกร""ทางความคิดสร้างสรรค์
https://t.co/8LuA0zss2C
#ระบบการศึกษา #เรียน #การศึกษา #การศึกษาไทย #การศึกษาฆ่าฉัน",False,2021-07-27 12:47:23,,0,0,"{'hashtags': [{'text': 'ระบบการศึกษา', 'indices': [82, 95]}, {'text': 'เรียน', 'indices': [96, 102]}, {'text': 'การศึกษา', 'indices': [103, 112]}, {'text': 'การศึกษาไทย', 'indices': [113, 125]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [126, 141]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8LuA0zss2C', 'expanded_url': 'https://youtu.be/EXuTFu38Rjs', 'display_url': 'youtu.be/EXuTFu38Rjs', 'indices': [58, 81]}]}"
969,leelee3300,1420004801622908934,ล่าสุดรร.ดิฉันจะมีสอบกลางภาคแบบออนไลน์อันนี้คือไม่ไหวเเล้วจ้า เรียนเเต่ละวิชาที่เรียนออนไลน์ไม่ใช่ว่าจะเข้าใจหมดเด้อ บางคนก็ไม่สอนค่ะเช็คชื่อเฉยๆให้ดูคลิปสรุปงานส่งๆไปเเล้วเพิ่งมาเเจ้งว่ามีสอบกลางภาคนี่ยิ่งเครียดไปใหญ่ #ความล้มเหลวของการศึกษาไทย,False,2021-07-27 12:55:01,,0,0,"{'hashtags': [{'text': 'ความล้มเหลวของการศึกษาไทย', 'indices': [219, 245]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
